age,date_account_created,date_first_booking,gender,Language_EN,Language_ZH,Country_US,Country_EUR,android,moweb,web,ios,Married,Children
23,9/28/2011,10/9/2011,M,1,0,0,1,1,0,1,0,1,2
2014,9/29/2011,10/11/2011,U,1,0,1,0,0,1,1,0,1,1
50,9/29/2011,10/11/2011,U,1,0,1,0,1,0,1,0,0,3
42,9/29/2011,10/3/2011,M,1,0,1,0,1,0,1,0,0,3
58,9/30/2011,9/30/2011,F,1,0,1,0,1,0,1,0,1,1
31,9/30/2011,9/30/2011,M,1,0,1,0,1,0,1,0,1,1
43,9/30/2011,10/2/2011,M,1,0,1,0,0,1,1,0,1,3
50,10/1/2011,10/20/2011,M,1,0,1,0,1,0,1,0,1,2
59,10/2/2011,2/12/2012,F,1,0,1,0,0,1,1,0,1,3
32,10/2/2011,10/16/2011,U,1,0,1,0,1,0,1,0,1,1
32,10/2/2011,9/21/2012,F,1,0,1,0,1,0,1,0,1,2
32,10/3/2011,10/3/2011,M,1,0,1,0,0,1,1,0,1,1
30,10/4/2011,10/7/2011,F,1,0,1,0,1,0,1,0,1,1
23,10/4/2011,10/12/2011,F,1,0,0,1,1,0,1,0,0,3
24,10/4/2011,4/6/2012,F,1,0,1,0,0,1,1,0,1,1
33,10/5/2011,10/6/2011,M,1,0,1,0,0,1,1,0,1,1
36,10/5/2011,10/6/2011,F,1,0,1,0,1,0,1,0,1,1
34,10/5/2011,8/18/2012,M,1,0,1,0,0,1,1,0,1,1
46,10/6/2011,10/21/2011,M,1,0,0,0,1,0,1,0,1,1
47,10/6/2011,12/11/2011,U,0,0,0,1,1,0,1,0,1,2
41,10/8/2011,10/8/2011,U,1,0,1,0,1,0,1,0,1,1
71,10/8/2011,10/10/2011,M,1,0,0,1,0,1,1,0,1,3
62,10/9/2011,10/11/2011,F,1,0,1,0,1,0,1,0,1,1
37,10/9/2011,10/10/2011,M,1,0,1,0,1,0,1,0,1,1
39,10/11/2011,2/16/2012,U,1,0,0,1,1,0,1,0,1,1
37,10/12/2011,10/26/2011,F,1,0,1,0,1,0,1,0,0,2
28,10/12/2011,10/26/2011,M,1,0,1,0,1,0,1,0,1,1
31,10/13/2011,10/24/2011,M,1,0,1,0,0,1,1,0,1,2
34,10/13/2011,10/20/2011,F,1,0,0,0,1,0,1,0,1,2
27,10/14/2011,10/14/2011,M,1,0,1,0,0,1,1,0,0,3
31,10/15/2011,10/16/2011,M,1,0,1,0,0,1,1,0,1,1
37,10/16/2011,10/18/2011,U,1,0,0,1,0,1,1,0,1,2
52,8/16/2012,10/26/2011,M,1,0,1,0,1,0,1,0,1,1
55,10/17/2011,10/20/2011,F,1,0,1,0,1,0,1,0,1,2
62,10/18/2011,10/18/2011,M,1,0,1,0,1,0,1,0,1,1
25,10/19/2011,7/21/2012,F,1,0,1,0,0,1,1,0,1,2
45,10/19/2011,10/23/2011,M,1,0,1,0,0,1,1,0,1,1
33,10/21/2011,12/9/2011,F,1,0,0,1,0,1,1,0,1,1
53,10/21/2011,10/21/2011,F,1,0,1,0,0,1,1,0,1,2
25,10/21/2011,10/22/2011,F,1,0,1,0,0,1,1,0,1,1
27,10/21/2011,10/22/2011,U,1,0,1,0,1,0,1,0,1,1
57,10/24/2011,10/30/2011,F,1,0,1,0,1,0,1,0,1,1
33,10/25/2011,12/11/2011,M,1,0,1,0,0,1,1,0,0,1
18,10/25/2011,4/10/2012,M,1,0,1,0,1,0,1,0,0,0
29,10/25/2011,10/28/2011,F,1,0,1,0,1,0,1,0,1,3
28,10/26/2011,10/26/2011,M,1,0,1,0,1,0,1,0,1,1
35,10/26/2011,10/26/2011,F,1,0,0,0,0,1,1,0,1,2
46,10/26/2011,11/11/2011,M,1,0,0,1,1,0,1,0,1,1
39,10/27/2011,10/27/2011,M,1,0,1,0,1,0,1,0,1,1
33,10/28/2011,8/31/2012,F,1,0,1,0,0,1,1,0,1,1
33,10/29/2011,5/5/2012,F,1,0,1,0,1,0,1,0,1,1
32,10/29/2011,10/30/2011,M,0,0,0,0,1,0,1,0,1,3
36,10/30/2011,11/1/2011,U,1,0,1,0,0,1,1,0,1,1
46,10/31/2011,12/30/2011,M,1,0,1,0,1,0,1,0,1,1
44,10/31/2011,11/9/2011,U,1,0,1,0,1,0,1,0,1,3
40,11/2/2011,11/7/2011,M,1,0,1,0,1,0,1,0,1,1
61,11/2/2011,11/3/2011,F,1,0,0,1,1,0,1,0,1,1
39,11/4/2011,11/6/2011,F,1,0,1,0,0,1,1,0,1,2
31,11/4/2011,11/5/2011,M,1,0,1,0,1,0,1,0,1,1
32,11/4/2011,11/5/2011,M,1,0,0,1,1,0,1,0,1,2
53,11/6/2011,11/7/2011,M,1,0,1,0,1,0,1,0,1,1
46,11/7/2011,12/2/2011,M,1,0,1,0,0,1,1,0,1,3
54,11/7/2011,11/10/2011,F,1,0,1,0,1,0,1,0,1,2
31,11/8/2011,12/3/2011,F,1,0,1,0,1,0,1,0,1,1
55,11/8/2011,11/11/2011,U,1,0,0,1,1,0,1,0,1,1
46,11/8/2011,11/8/2011,M,1,0,0,0,1,0,1,0,0,1
38,11/8/2011,11/13/2011,F,1,0,1,0,1,0,1,0,1,1
31,11/8/2011,5/31/2012,F,1,0,1,0,0,1,1,0,1,2
48,11/9/2011,11/14/2011,M,1,0,1,0,1,0,1,0,1,1
35,11/9/2011,11/2/2012,F,1,0,1,0,1,0,1,0,0,2
35,11/9/2011,11/11/2011,F,1,0,0,1,1,0,1,0,1,3
26,11/10/2011,11/15/2011,M,1,0,1,0,0,1,1,0,1,1
36,11/10/2011,11/15/2011,M,1,0,1,0,0,1,1,0,0,1
43,11/11/2011,11/15/2011,F,1,0,1,0,1,0,1,0,1,1
39,11/11/2011,11/13/2011,F,1,0,1,0,1,0,1,0,1,1
66,11/12/2011,11/12/2011,F,1,0,1,0,0,1,1,0,1,1
32,11/12/2011,11/15/2011,M,1,0,0,0,1,0,1,0,0,3
2014,11/15/2011,11/16/2011,F,1,0,1,0,1,0,1,0,1,2
38,11/16/2011,2/12/2012,M,1,0,1,0,0,1,1,0,1,3
34,11/16/2011,11/25/2011,M,1,0,1,0,0,1,1,0,1,3
36,11/16/2011,11/27/2011,F,1,0,1,0,1,0,1,0,1,1
30,11/16/2011,11/24/2011,F,1,0,1,0,0,1,1,0,0,1
36,11/17/2011,11/23/2011,M,1,0,1,0,0,1,1,0,0,1
33,11/17/2011,11/22/2011,M,1,0,1,0,1,0,1,0,1,1
49,11/18/2011,9/18/2012,U,1,0,1,0,1,0,1,0,1,2
51,11/18/2011,9/17/2012,M,1,0,1,0,1,0,1,0,1,1
58,11/19/2011,11/23/2011,F,1,0,1,0,1,0,1,0,1,3
27,11/19/2011,11/19/2011,F,1,0,1,0,1,0,1,0,1,1
30,11/20/2011,9/13/2012,F,1,0,1,0,0,1,1,0,1,2
35,11/21/2011,11/23/2011,M,1,0,0,0,1,0,1,0,1,1
43,11/21/2011,11/21/2011,F,1,0,1,0,0,1,1,0,1,1
29,11/22/2011,11/22/2011,U,0,1,1,0,1,0,1,0,1,3
38,11/22/2011,11/27/2011,M,1,0,1,0,0,1,1,0,1,1
47,11/22/2011,11/23/2011,M,1,0,0,0,0,1,1,0,1,1
60,11/22/2011,4/11/2012,M,1,0,1,0,1,0,1,0,1,1
34,11/23/2011,11/29/2011,F,1,0,1,0,1,0,1,0,1,1
60,11/23/2011,11/23/2011,M,1,0,0,0,1,0,1,0,1,1
39,11/25/2011,11/26/2011,F,1,0,1,0,1,0,1,0,1,1
30,11/26/2011,12/9/2011,M,1,0,0,1,1,0,1,0,1,1
38,11/26/2011,3/8/2012,U,1,0,0,1,1,0,1,0,1,3
34,11/26/2011,12/16/2011,F,1,0,1,0,1,0,1,0,1,1
31,11/29/2011,6/15/2012,M,1,0,0,1,1,0,1,0,1,3
36,11/29/2011,11/29/2011,M,1,0,1,0,1,0,1,0,1,2
30,11/29/2011,12/6/2011,F,1,0,1,0,1,0,1,0,1,1
32,11/29/2011,1/3/2012,F,1,0,1,0,0,1,1,0,1,3
27,11/29/2011,12/10/2011,M,1,0,1,0,0,1,1,0,0,1
63,11/30/2011,12/1/2011,M,1,0,1,0,1,0,1,0,1,1
51,11/30/2011,11/30/2011,M,1,0,0,0,1,0,1,0,1,1
51,11/30/2011,12/1/2011,M,1,0,1,0,1,0,1,0,1,1
42,12/1/2011,12/10/2011,M,1,0,1,0,0,1,1,0,1,3
37,12/1/2011,12/2/2011,M,1,0,1,0,1,0,1,0,1,3
56,12/2/2011,6/4/2012,U,1,0,1,0,1,0,1,0,1,2
37,12/3/2011,10/10/2012,M,1,0,1,0,0,1,1,0,1,1
37,12/4/2011,5/5/2012,M,1,0,1,0,0,1,1,0,1,1
38,12/4/2011,12/5/2011,F,1,0,1,0,1,0,1,0,1,1
25,12/4/2011,12/25/2011,F,1,0,1,0,1,0,1,0,1,1
45,12/4/2011,12/10/2011,M,1,0,1,0,1,0,1,0,1,1
34,12/5/2011,12/7/2011,F,1,0,1,0,0,1,1,0,1,1
45,12/6/2011,12/6/2011,F,1,0,1,0,0,1,1,0,1,2
35,12/6/2011,12/6/2011,F,1,0,1,0,0,1,1,0,1,1
42,12/7/2011,12/9/2011,M,1,0,0,0,1,0,1,0,1,1
41,12/7/2011,12/8/2011,M,1,0,1,0,0,1,1,0,1,1
30,12/8/2011,12/8/2011,M,1,0,1,0,0,1,1,0,0,1
25,12/8/2011,2/25/2012,F,1,0,1,0,1,0,1,0,1,3
39,12/8/2011,12/8/2011,M,1,0,1,0,0,1,1,0,1,1
43,12/8/2011,12/8/2011,M,1,0,1,0,0,1,1,0,1,1
34,12/8/2011,12/8/2011,M,1,0,1,0,1,0,1,0,0,1
50,12/9/2011,12/14/2011,M,1,0,1,0,1,0,1,0,1,2
30,12/9/2011,9/9/2012,F,1,0,1,0,0,1,1,0,1,1
33,12/9/2011,12/10/2011,M,1,0,0,0,0,1,1,0,1,1
27,12/9/2011,12/13/2011,M,1,0,1,0,0,1,1,0,0,1
48,12/10/2011,12/8/2012,M,1,0,0,1,0,1,1,0,1,1
36,12/11/2011,1/8/2012,M,1,0,1,0,0,1,1,0,1,1
37,12/11/2011,8/27/2012,M,1,0,1,0,0,1,1,0,1,1
47,12/11/2011,12/13/2011,M,1,0,1,0,1,0,1,0,0,1
48,12/11/2011,12/12/2011,M,1,0,0,1,0,1,1,0,1,1
37,12/11/2011,12/19/2011,M,1,0,1,0,0,1,1,0,1,1
33,12/12/2011,7/17/2012,U,1,0,1,0,1,0,1,0,1,1
35,12/14/2011,12/15/2011,F,1,0,1,0,1,0,1,0,1,1
28,12/14/2011,12/15/2011,M,1,0,0,0,0,1,1,0,1,2
25,12/15/2011,8/8/2012,M,1,0,1,0,0,1,1,0,0,1
27,12/15/2011,12/16/2011,M,1,0,0,0,0,1,1,0,1,1
33,12/16/2011,12/22/2011,M,1,0,1,0,1,0,1,0,1,1
46,12/17/2011,12/17/2011,M,1,0,0,0,1,0,1,0,0,1
34,12/17/2011,12/18/2011,M,1,0,1,0,1,0,1,0,1,1
2014,12/19/2011,12/20/2011,M,1,0,0,0,1,0,1,0,0,2
44,12/19/2011,12/19/2011,M,1,0,1,0,0,1,1,0,1,3
45,12/19/2011,12/28/2011,M,1,0,0,1,1,0,1,0,1,3
27,12/20/2011,12/20/2011,M,1,0,1,0,1,0,1,0,1,1
32,12/21/2011,12/22/2011,M,1,0,1,0,0,1,1,0,1,3
27,12/21/2011,12/21/2011,F,1,0,1,0,1,0,1,0,1,1
32,12/21/2011,12/23/2011,F,1,0,0,0,0,1,1,0,1,1
26,12/22/2011,7/13/2012,F,1,0,1,0,1,0,1,0,1,1
31,12/23/2011,9/12/2012,M,1,0,1,0,1,0,1,0,1,2
42,12/23/2011,12/23/2011,M,1,0,0,1,0,1,1,0,1,3
34,12/23/2011,12/26/2011,U,1,0,1,0,1,0,1,0,1,3
53,12/24/2011,8/24/2012,F,1,0,1,0,1,0,1,0,1,2
35,12/25/2011,12/25/2011,M,1,0,0,0,1,0,1,0,1,2
33,12/25/2011,10/23/2012,M,1,0,0,0,0,1,1,0,1,1
36,12/25/2011,12/25/2011,F,1,0,0,0,1,0,1,0,1,1
33,12/25/2011,12/25/2011,M,1,0,0,0,1,0,1,0,0,2
36,12/26/2011,7/10/2012,F,1,0,1,0,1,0,1,0,0,1
35,12/26/2011,12/26/2011,M,1,0,1,0,0,1,1,0,0,1
37,12/27/2011,3/10/2012,M,1,0,1,0,1,0,1,0,1,2
37,12/28/2011,12/30/2011,U,1,0,1,0,1,0,1,0,0,3
34,12/29/2011,10/8/2012,U,1,0,1,0,1,0,1,0,1,1
33,12/29/2011,1/5/2012,M,1,0,1,0,1,0,1,0,1,1
27,12/30/2011,1/31/2012,M,1,0,1,0,0,1,1,0,1,2
25,12/31/2011,1/2/2012,M,1,0,0,1,1,0,1,0,1,1
41,1/1/2012,1/1/2012,F,1,0,1,0,0,1,1,0,0,1
39,1/1/2012,1/5/2012,M,1,0,1,0,1,0,1,0,1,3
24,1/2/2012,1/23/2012,M,1,0,1,0,0,1,1,0,0,1
72,1/2/2012,1/3/2012,M,1,0,1,0,1,0,1,0,0,1
35,1/2/2012,1/2/2012,F,1,0,1,0,1,0,1,0,1,3
35,1/2/2012,1/5/2012,F,1,0,1,0,1,0,1,0,1,2
35,1/3/2012,5/19/2012,M,1,0,1,0,1,0,1,0,1,1
33,1/3/2012,11/9/2012,F,1,0,1,0,0,1,1,0,1,1
38,1/5/2012,1/5/2012,F,1,0,0,1,1,0,1,0,1,1
34,1/6/2012,1/20/2012,M,1,0,0,1,1,0,1,0,1,1
34,1/6/2012,1/8/2012,M,1,0,0,1,0,1,1,0,1,3
27,1/6/2012,5/26/2012,F,1,0,1,0,1,0,1,0,1,1
38,1/7/2012,1/7/2012,M,1,0,0,1,0,1,1,0,1,2
32,1/7/2012,1/9/2012,F,1,0,0,1,1,0,1,0,1,1
30,1/9/2012,4/7/2012,M,1,0,1,0,0,1,1,0,1,1
35,1/10/2012,1/21/2012,M,1,0,1,0,1,0,1,0,1,1
51,1/10/2012,8/17/2012,F,1,0,1,0,1,0,1,0,1,2
32,1/10/2012,1/10/2012,F,1,0,1,0,1,0,1,0,1,1
36,1/11/2012,3/16/2012,F,1,0,1,0,1,0,1,0,1,3
27,1/11/2012,1/14/2012,F,1,0,1,0,1,0,1,0,1,1
33,1/11/2012,1/12/2012,F,1,0,1,0,1,0,1,0,0,3
47,1/11/2012,1/12/2012,F,1,0,1,0,1,0,1,0,1,1
42,1/11/2012,4/13/2012,F,1,0,1,0,0,1,1,0,1,1
57,1/13/2012,1/17/2012,M,1,0,1,0,1,0,1,0,1,3
29,1/13/2012,1/19/2012,F,1,0,1,0,0,1,1,0,0,1
29,1/14/2012,1/14/2012,F,1,0,1,0,0,1,1,0,1,1
32,1/14/2012,1/14/2012,F,1,0,1,0,1,0,1,0,0,1
29,1/14/2012,1/24/2012,M,1,0,1,0,0,1,1,0,1,1
31,1/15/2012,1/16/2012,M,1,0,1,0,0,1,1,0,0,3
35,1/15/2012,1/16/2012,F,1,0,1,0,1,0,1,0,1,1
32,1/16/2012,3/14/2012,F,1,0,0,0,1,0,1,0,1,1
28,1/17/2012,1/20/2012,F,1,0,1,0,0,1,1,0,1,2
36,1/17/2012,11/30/2012,M,1,0,1,0,0,1,1,0,0,1
29,1/18/2012,1/31/2012,F,1,0,0,1,1,0,1,0,1,3
26,1/18/2012,1/18/2012,F,1,0,1,0,0,1,1,0,0,3
33,1/18/2012,1/25/2012,M,1,0,1,0,1,0,1,0,0,3
29,1/18/2012,1/20/2012,F,1,0,1,0,1,0,1,0,1,1
27,1/19/2012,1/19/2012,F,1,0,1,0,0,1,1,0,1,1
39,1/19/2012,5/9/2012,F,1,0,1,0,1,0,1,0,1,1
59,1/19/2012,1/26/2012,M,1,0,1,0,0,1,1,0,0,1
30,1/20/2012,2/7/2012,M,1,0,1,0,1,0,1,0,0,1
32,1/21/2012,3/7/2012,M,1,0,1,0,1,0,1,0,0,2
54,1/21/2012,1/22/2012,F,1,0,1,0,0,1,1,0,0,1
33,1/22/2012,1/22/2012,F,1,0,1,0,0,1,1,0,0,2
33,1/22/2012,2/17/2012,M,1,0,0,0,1,0,1,0,1,1
22,1/23/2012,1/23/2012,F,1,0,0,1,0,1,1,0,1,0
38,1/23/2012,2/22/2012,F,1,0,1,0,1,0,1,0,1,3
46,1/24/2012,1/25/2012,F,1,0,1,0,1,0,1,0,0,1
36,1/24/2012,1/26/2012,M,0,1,1,0,1,0,1,0,1,1
45,1/25/2012,1/25/2012,M,1,0,0,1,1,0,1,0,1,1
26,1/25/2012,1/27/2012,F,1,0,0,0,1,0,1,0,1,2
61,1/25/2012,1/26/2012,U,1,0,1,0,1,0,1,0,1,1
33,1/26/2012,9/13/2012,M,1,0,1,0,0,1,0,1,1,1
35,1/28/2012,5/16/2012,F,1,0,1,0,1,0,1,0,1,1
38,1/28/2012,1/30/2012,U,1,0,1,0,1,0,1,0,1,1
47,1/29/2012,1/30/2012,M,1,0,0,0,1,0,1,0,1,1
37,1/30/2012,2/3/2012,M,1,0,1,0,1,0,1,0,1,2
58,1/31/2012,2/1/2012,F,1,0,1,0,1,0,1,0,1,1
32,1/31/2012,2/1/2012,M,1,0,1,0,1,0,1,0,0,3
29,1/31/2012,2/4/2012,F,0,1,1,0,0,1,1,0,1,1
62,2/1/2012,2/4/2012,M,1,0,1,0,0,1,1,0,1,1
35,2/2/2012,2/2/2012,M,1,0,1,0,0,1,1,0,1,1
33,2/2/2012,2/13/2012,M,1,0,0,0,0,1,1,0,0,1
32,2/2/2012,3/20/2012,F,1,0,0,1,0,1,1,0,1,1
35,2/3/2012,6/14/2012,M,1,0,1,0,0,1,1,0,0,1
34,2/3/2012,2/7/2012,F,1,0,0,0,1,0,1,0,1,1
42,2/4/2012,2/4/2012,F,1,0,0,1,1,0,1,0,0,2
26,2/4/2012,2/5/2012,F,1,0,1,0,1,0,1,0,1,1
105,2/5/2012,2/6/2012,F,1,0,1,0,1,0,1,0,0,1
2014,2/5/2012,2/10/2012,F,1,0,0,1,1,0,1,0,0,1
33,2/6/2012,2/12/2012,M,1,0,1,0,0,1,1,0,1,3
33,2/7/2012,2/25/2012,M,1,0,0,1,0,1,1,0,1,1
43,2/7/2012,2/8/2012,M,1,0,1,0,1,0,1,0,1,1
19,2/7/2012,2/9/2012,M,1,0,0,0,0,1,1,0,0,0
69,2/8/2012,2/10/2012,M,1,0,1,0,0,1,1,0,1,2
37,2/8/2012,2/9/2012,F,1,0,1,0,1,0,1,0,1,1
35,2/8/2012,2/9/2012,F,1,0,0,1,1,0,1,0,1,1
34,2/9/2012,4/22/2012,F,1,0,0,1,0,1,1,0,0,1
39,2/9/2012,2/25/2012,F,1,0,1,0,0,1,1,0,1,2
35,2/10/2012,8/2/2012,F,1,0,1,0,0,1,1,0,1,1
33,2/10/2012,2/22/2012,F,0,0,1,0,1,0,1,0,1,3
34,2/10/2012,2/13/2012,M,1,0,1,0,0,1,1,0,1,1
26,2/11/2012,2/12/2012,F,1,0,1,0,1,0,0,1,1,1
29,2/11/2012,2/12/2012,M,1,0,1,0,1,0,1,0,0,1
46,2/12/2012,12/2/2012,M,1,0,1,0,1,0,1,0,1,3
18,2/13/2012,9/25/2012,F,1,0,1,0,1,0,1,0,0,0
36,2/14/2012,3/30/2012,F,1,0,0,1,1,0,1,0,1,1
42,2/15/2012,9/8/2012,F,1,0,1,0,1,0,1,0,0,1
34,2/15/2012,2/15/2012,F,1,0,1,0,0,1,1,0,0,3
31,2/15/2012,2/19/2012,U,1,0,1,0,1,0,1,0,1,3
32,2/15/2012,2/20/2012,U,1,0,1,0,1,0,1,0,1,1
35,2/15/2012,8/23/2012,M,1,0,1,0,1,0,1,0,1,1
36,2/16/2012,2/16/2012,F,1,0,1,0,1,0,1,0,0,3
28,2/16/2012,2/19/2012,U,1,0,1,0,1,0,1,0,0,1
38,2/16/2012,2/24/2012,F,1,0,1,0,0,1,1,0,1,1
44,2/16/2012,2/16/2012,U,1,0,1,0,1,0,1,0,1,1
37,2/16/2012,3/13/2012,F,1,0,1,0,0,1,1,0,1,1
33,2/18/2012,4/19/2012,M,1,0,0,0,1,0,1,0,1,1
61,2/18/2012,2/19/2012,M,1,0,0,0,1,0,1,0,1,3
59,2/19/2012,4/6/2012,F,1,0,1,0,1,0,1,0,1,2
31,2/19/2012,2/20/2012,M,1,0,1,0,0,1,1,0,1,1
43,2/20/2012,2/22/2012,M,1,0,1,0,1,0,1,0,0,1
36,2/20/2012,6/13/2012,M,1,0,1,0,0,1,1,0,1,2
25,2/20/2012,2/22/2012,M,1,0,1,0,0,1,1,0,1,1
38,2/20/2012,2/20/2012,M,1,0,1,0,0,1,1,0,1,3
36,2/21/2012,2/21/2012,U,0,0,1,0,1,0,1,0,1,2
31,2/22/2012,3/5/2012,F,1,0,0,0,1,0,1,0,1,2
26,2/22/2012,2/22/2012,F,1,0,0,0,1,0,1,0,0,2
30,2/22/2012,3/17/2012,M,1,0,0,1,1,0,1,0,1,1
18,2/23/2012,2/23/2012,U,1,0,0,1,1,0,1,0,0,0
45,2/23/2012,2/24/2012,F,1,0,1,0,0,1,1,0,1,1
62,2/23/2012,2/23/2012,F,1,0,1,0,1,0,1,0,1,3
37,2/24/2012,3/1/2012,F,1,0,1,0,0,1,1,0,0,3
32,2/25/2012,3/19/2012,F,1,0,1,0,0,1,1,0,1,3
27,2/25/2012,2/27/2012,M,1,0,0,0,0,1,1,0,1,1
20,2/25/2012,3/11/2012,F,1,0,1,0,0,1,1,0,1,0
18,2/26/2012,2/26/2012,U,1,0,1,0,1,0,1,0,0,0
34,2/27/2012,3/9/2012,F,1,0,0,0,0,1,1,0,1,1
74,2/27/2012,2/29/2012,F,1,0,0,1,1,0,1,0,1,3
54,2/27/2012,2/28/2012,M,1,0,0,0,0,1,1,0,1,2
26,2/27/2012,2/28/2012,M,1,0,1,0,1,0,1,0,1,1
34,2/27/2012,2/28/2012,M,1,0,1,0,1,0,1,0,1,1
2014,2/27/2012,6/14/2012,F,1,0,1,0,1,0,1,0,1,1
29,2/28/2012,2/29/2012,M,1,0,1,0,1,0,1,0,1,1
36,2/28/2012,3/28/2012,F,1,0,1,0,1,0,1,0,0,1
34,2/28/2012,2/29/2012,M,1,0,1,0,0,1,1,0,1,3
31,2/28/2012,4/4/2012,M,1,0,0,1,0,1,1,0,0,1
37,3/1/2012,11/26/2012,F,1,0,1,0,1,0,1,0,1,2
38,3/1/2012,7/19/2012,M,1,0,1,0,0,1,1,0,0,3
39,3/1/2012,3/2/2012,M,1,0,1,0,0,1,1,0,0,3
24,3/3/2012,5/10/2012,F,0,0,1,0,0,1,1,0,1,2
49,3/3/2012,3/3/2012,F,1,0,0,1,0,1,1,0,1,1
27,3/3/2012,3/5/2012,M,1,0,1,0,1,0,1,0,1,1
2014,3/4/2012,5/21/2012,F,1,0,0,1,0,1,1,0,1,1
24,3/4/2012,3/4/2012,U,1,0,0,1,1,0,1,0,1,1
42,3/4/2012,4/18/2012,M,1,0,1,0,1,0,1,0,1,1
33,3/4/2012,3/26/2012,M,1,0,0,1,1,0,1,0,0,1
34,3/5/2012,8/22/2012,F,1,0,1,0,0,1,1,0,0,3
30,3/5/2012,3/5/2012,F,1,0,1,0,1,0,1,0,1,1
34,3/5/2012,3/6/2012,F,1,0,1,0,0,1,1,0,0,1
40,3/6/2012,3/13/2012,U,1,0,1,0,1,0,1,0,1,1
68,3/6/2012,3/13/2012,F,1,0,1,0,0,1,1,0,0,1
22,3/6/2012,3/15/2012,U,1,0,1,0,1,0,1,0,1,0
57,3/6/2012,3/6/2012,F,1,0,1,0,0,1,1,0,1,3
40,3/6/2012,3/7/2012,M,1,0,1,0,1,0,1,0,1,1
40,3/7/2012,3/7/2012,F,1,0,0,0,0,1,1,0,1,1
39,3/7/2012,3/7/2012,M,1,0,1,0,1,0,1,0,1,2
35,3/7/2012,3/7/2012,F,1,0,1,0,1,0,1,0,1,3
33,3/7/2012,3/7/2012,F,1,0,1,0,0,1,1,0,0,1
31,3/8/2012,5/7/2012,M,1,0,1,0,0,1,1,0,1,2
34,3/8/2012,3/27/2012,F,1,0,1,0,1,0,1,0,1,1
27,3/9/2012,3/13/2012,F,1,0,0,0,0,1,1,0,1,3
32,3/9/2012,3/9/2012,M,1,0,1,0,0,1,1,0,1,1
30,3/9/2012,3/9/2012,F,1,0,0,1,1,0,1,0,1,1
30,3/9/2012,3/16/2012,U,1,0,1,0,1,0,1,0,1,1
21,3/9/2012,3/12/2012,F,1,0,0,1,0,1,1,0,1,0
37,3/9/2012,3/14/2012,M,1,0,1,0,0,1,1,0,1,3
25,3/10/2012,3/10/2012,F,1,0,1,0,1,0,1,0,0,1
53,3/12/2012,3/12/2012,M,1,0,0,0,1,0,1,0,1,1
37,3/12/2012,3/12/2012,M,1,0,1,0,1,0,1,0,0,1
53,3/12/2012,8/15/2012,F,0,0,0,1,1,0,1,0,0,1
30,3/13/2012,3/13/2012,F,1,0,1,0,1,0,1,0,1,2
34,3/13/2012,3/19/2012,M,1,0,1,0,0,1,0,1,1,3
30,3/13/2012,3/13/2012,F,1,0,1,0,1,0,1,0,1,1
38,3/14/2012,3/14/2012,U,1,0,1,0,1,0,1,0,1,1
39,3/14/2012,3/14/2012,F,1,0,0,1,0,1,1,0,0,3
102,3/14/2012,3/20/2012,F,1,0,1,0,0,1,1,0,0,1
30,3/14/2012,10/23/2012,M,1,0,1,0,1,0,1,0,1,3
42,3/14/2012,3/16/2012,M,1,0,0,0,1,0,1,0,1,1
59,3/15/2012,3/16/2012,F,1,0,1,0,1,0,1,0,1,1
32,3/15/2012,3/15/2012,U,1,0,0,0,1,0,1,0,1,1
35,3/15/2012,3/15/2012,F,1,0,1,0,0,1,1,0,1,1
58,3/16/2012,3/17/2012,F,1,0,1,0,0,1,1,0,1,1
35,3/16/2012,3/20/2012,M,1,0,1,0,1,0,1,0,0,3
44,3/16/2012,3/19/2012,M,1,0,0,1,1,0,1,0,1,1
40,3/16/2012,3/22/2012,M,1,0,0,1,1,0,1,0,1,1
30,3/16/2012,3/17/2012,F,1,0,1,0,1,0,1,0,0,3
54,3/17/2012,8/20/2012,F,1,0,1,0,1,0,1,0,1,3
38,3/17/2012,12/4/2012,F,1,0,1,0,0,1,0,1,1,1
40,3/17/2012,3/17/2012,M,1,0,1,0,0,1,1,0,1,3
24,3/18/2012,3/20/2012,F,1,0,0,0,0,1,1,0,1,1
24,3/18/2012,3/29/2012,F,0,0,1,0,0,1,1,0,0,1
26,3/18/2012,3/20/2012,M,1,0,0,1,0,1,1,0,0,2
36,3/18/2012,3/18/2012,M,1,0,1,0,0,1,1,0,0,1
36,3/19/2012,3/19/2012,M,1,0,1,0,1,0,1,0,0,1
33,3/19/2012,3/20/2012,M,1,0,0,1,1,0,1,0,0,1
28,3/19/2012,5/3/2012,F,1,0,1,0,0,1,1,0,0,1
59,3/20/2012,3/20/2012,M,1,0,0,1,1,0,1,0,1,3
21,3/20/2012,5/6/2012,F,1,0,0,1,1,0,1,0,1,0
28,3/20/2012,3/20/2012,F,0,1,1,0,0,1,1,0,1,2
34,3/20/2012,3/21/2012,F,1,0,0,1,1,0,1,0,1,1
57,3/21/2012,12/3/2012,F,1,0,1,0,1,0,1,0,1,1
45,3/21/2012,11/28/2012,F,1,0,0,0,0,1,1,0,1,3
18,3/21/2012,3/23/2012,U,1,0,1,0,1,0,1,0,0,0
45,3/21/2012,11/19/2012,M,1,0,1,0,1,0,1,0,0,1
29,3/22/2012,3/22/2012,F,1,0,1,0,1,0,1,0,1,2
59,3/22/2012,3/27/2012,F,1,0,0,1,1,0,1,0,1,1
